"product_id","category","subcategory","product_nm","price"
"TEC-PH-10002660","Technology","Phones","Nortel Networks T7316 E Nt8 B27",54.39
"TEC-PH-10002680","Technology","Phones","Samsung Galaxy Note 3",131.99
"TEC-PH-10002726","Technology","Phones","netTALK DUO VoIP Telephone Service",41.99
"TEC-PH-10002789","Technology","Phones","LG Exalt",93.59
"TEC-PH-10002807","Technology","Phones","Motorla HX550 Universal Bluetooth Headset",23.73
"TEC-PH-10002817","Technology","Phones","RCA ViSYS 25425RE1 Corded phone",107.99
"TEC-PH-10002824","Technology","Phones","Jabra SPEAK 410 Multidevice Speakerphone",123.59
"TEC-PH-10002834","Technology","Phones","Google Nexus 5",107.99
"TEC-PH-10002844","Technology","Phones","Speck Products Candyshell Flip Case",20.99
"TEC-PH-10002885","Technology","Phones","Apple iPhone 5",389.90
"TEC-PH-10002890","Technology","Phones","AT&T 17929 Lendline Telephone",27.14
"TEC-PH-10002922","Technology","Phones","ShoreTel ShorePhone IP 230 VoIP phone",135.19
"TEC-PH-10002923","Technology","Phones","Logitech B530 USB Headset - headset - Full size, Binaural",22.19
"TEC-PH-10003012","Technology","Phones","Nortel Meridian M3904 Professional Digital phone",123.19
"TEC-PH-10003072","Technology","Phones","Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System",89.99
"TEC-PH-10003092","Technology","Phones","Motorola L804",27.59
"TEC-PH-10003095","Technology","Phones","Samsung HM1900 Bluetooth Headset",17.56
"TEC-PH-10003171","Technology","Phones","Plantronics Encore H101 Dual Earpieces Headset",35.96
"TEC-PH-10003174","Technology","Phones","RCA ViSYS 25825 Wireless digital phone",103.99
"TEC-PH-10003187","Technology","Phones","Anker Astro Mini 3000mAh Ultra-Compact Portable Charger",11.99
"TEC-PH-10003215","Technology","Phones","Jackery Bar Premium Fast-charging Portable Charger",23.96
"TEC-PH-10003273","Technology","Phones","AT&T TR1909W",100.79
"TEC-PH-10003356","Technology","Phones","SmartStand Mobile Device Holder, Assorted Colors",5.59
"TEC-PH-10003357","Technology","Phones","Grandstream GXP2100 Mainstream Business Phone",45.89
"TEC-PH-10003437","Technology","Phones","Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with",44.99
"TEC-PH-10003442","Technology","Phones","Samsung Replacement EH64AVFWE Premium Headset",4.40
"TEC-PH-10003484","Technology","Phones","Ooma Telo VoIP Home Phone System",100.79
"TEC-PH-10003505","Technology","Phones","Geemarc AmpliPOWER60",55.68
"TEC-PH-10003535","Technology","Phones","RCA ViSYS 25423RE1 Corded phone",79.99
"TEC-PH-10003555","Technology","Phones","Motorola HK250 Universal Bluetooth Headset",18.39
"TEC-PH-10003580","Technology","Phones","Cisco IP Phone 7961G-GE VoIP phone",129.95
"TEC-PH-10003589","Technology","Phones","invisibleSHIELD by ZAGG Smudge-Free Screen Protector",10.79
"TEC-PH-10003601","Technology","Phones","Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",164.99
"TEC-PH-10003645","Technology","Phones","Aastra 57i VoIP phone",96.97
"TEC-PH-10003655","Technology","Phones","Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4",1.58
"TEC-PH-10003691","Technology","Phones","BlackBerry Q10",100.79
"TEC-PH-10003800","Technology","Phones","i.Sound Portable Power - 8000 mAh",42.39
"TEC-PH-10003811","Technology","Phones","Jabra Supreme Plus Driver Edition Headset",71.99
"TEC-PH-10003875","Technology","Phones","KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7",9.72
"TEC-PH-10003885","Technology","Phones","Cisco SPA508G",39.59
"TEC-PH-10003931","Technology","Phones","JBL Micro Wireless Portable Bluetooth Speaker",35.99
"TEC-PH-10003963","Technology","Phones","GE 2-Jack Phone Line Splitter",123.59
"TEC-PH-10003988","Technology","Phones","LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",6.54
"TEC-PH-10004006","Technology","Phones","Panasonic KX - TS880B Telephone",41.22
"TEC-PH-10004042","Technology","Phones","ClearOne Communications CHAT 70 OC Speaker Phone",127.19
"TEC-PH-10004071","Technology","Phones","PayAnywhere Card Reader",7.99
"TEC-PH-10004080","Technology","Phones","Avaya 5410 Digital phone",40.79
"TEC-PH-10004093","Technology","Phones","Panasonic Kx-TS550",27.59
"TEC-PH-10004094","Technology","Phones","Motorola L703CM",124.79
"TEC-PH-10004100","Technology","Phones","Griffin GC17055 Auxiliary Audio Cable",14.39
"TEC-PH-10004120","Technology","Phones","AT&T 1080 Phone",109.59
"TEC-PH-10004165","Technology","Phones","Mitel MiVoice 5330e IP Phone",164.99
"TEC-PH-10004188","Technology","Phones","OtterBox Commuter Series Case - Samsung Galaxy S4",19.99
"TEC-PH-10004241","Technology","Phones","Nokia Lumia 1020",359.99
"TEC-PH-10004345","Technology","Phones","Cisco SPA 502G IP Phone",95.96
"TEC-PH-10004348","Technology","Phones","OtterBox Defender Series Case - iPhone 5c",22.19
"TEC-PH-10004389","Technology","Phones","Nokia Lumia 925",100.79
"TEC-PH-10004434","Technology","Phones","Cisco IP Phone 7961G VoIP phone - Dark gray",108.76
"TEC-PH-10004447","Technology","Phones","Toshiba IPT2010-SD IP Telephone",111.19
"TEC-PH-10004522","Technology","Phones","Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black",35.09
"TEC-PH-10004531","Technology","Phones","OtterBox Commuter Series Case - iPhone 5 & 5s",17.59
"TEC-PH-10004536","Technology","Phones","Avaya 5420 Digital phone",107.99
"TEC-PH-10004539","Technology","Phones","Wireless Extenders zBoost YX545 SOHO Signal Booster",113.39
"TEC-PH-10004586","Technology","Phones","Wilson SignalBoost 841262 DB PRO Amplifier Kit",215.97
"TEC-PH-10004614","Technology","Phones","AT&T 841000 Phone",41.40
"TEC-PH-10004667","Technology","Phones","Cisco 8x8 Inc. 6753i IP Business Phone System",80.99
"TEC-PH-10004700","Technology","Phones","PowerGen Dual USB Car Charger",7.99
"TEC-PH-10004774","Technology","Phones","Gear Head AU3700S Headset",10.39
"TEC-PH-10004830","Technology","Phones","Pyle PRT45 Retro Home Telephone",50.39
"TEC-PH-10004833","Technology","Phones","Macally Suction Cup Mount",9.56
"TEC-PH-10004875","Technology","Phones","PNY Rapid USB Car Charger - Black",4.79
"TEC-PH-10004896","Technology","Phones","Nokia Lumia 521 (T-Mobile)",17.99
"TEC-PH-10004897","Technology","Phones","Mediabridge Sport Armband iPhone 5s",5.99
"TEC-PH-10004908","Technology","Phones","Panasonic KX TS3282W Corded phone",50.99
"TEC-PH-10004912","Technology","Phones","Cisco SPA112 2 Port Phone Adapter",43.96
"TEC-PH-10004922","Technology","Phones","RCA Visys Integrated PBX 8-Line Router",53.59
"TEC-PH-10004924","Technology","Phones","SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",5.91
"TEC-PH-10004959","Technology","Phones","Classic Ivory Antique Telephone ZL1810",80.39
"TEC-PH-10004977","Technology","Phones","GE 30524EE4",117.59
